State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
tamil-nadu,2018,1,620001,52912,84235946.34
tamil-nadu,2018,1,635126,51317,82819235.07
tamil-nadu,2018,1,600042,46219,86200334.83
tamil-nadu,2018,1,602105,45667,62295253.94
tamil-nadu,2018,2,600003,2771900,5194488793
tamil-nadu,2018,2,641001,423901,748183890.4
tamil-nadu,2018,2,636015,118614,223853090.9
tamil-nadu,2018,2,641601,104334,199193599.2
tamil-nadu,2018,2,620001,98831,179371909.8
tamil-nadu,2018,2,600097,82169,160980530.7
tamil-nadu,2018,2,635126,80985,172230601
tamil-nadu,2018,2,600119,78288,157174034.1
tamil-nadu,2018,2,600016,67050,127959281.9
tamil-nadu,2018,2,600042,64872,133464170.2
tamil-nadu,2018,3,600003,4430587,7070098756
tamil-nadu,2018,3,641001,744052,1050152008
tamil-nadu,2018,3,636015,163360,273319148.2
tamil-nadu,2018,3,635126,150005,290338070.2
tamil-nadu,2018,3,600097,141460,217401146
tamil-nadu,2018,3,600119,138418,218687635.6
tamil-nadu,2018,3,641601,135517,254249371.3
tamil-nadu,2018,3,600130,122218,185321325.5
tamil-nadu,2018,3,620001,121577,219715880.5
tamil-nadu,2018,3,600016,115851,190924882.8
tamil-nadu,2018,4,600003,5539392,10066365923
tamil-nadu,2018,4,641001,843859,1423056619
tamil-nadu,2018,4,600097,226430,320761345.4
tamil-nadu,2018,4,636015,209669,384451489.5
tamil-nadu,2018,4,600119,208358,319036633.4
tamil-nadu,2018,4,635126,203970,421419396.3
tamil-nadu,2018,4,641601,183276,352623543.5
tamil-nadu,2018,4,602105,165149,247756868.2
tamil-nadu,2018,4,600100,155543,278569002.9
tamil-nadu,2018,4,620001,155412,305501691.7
tamil-nadu,2019,1,600003,8217185,12799152324
tamil-nadu,2019,1,641001,1337996,2370445180
tamil-nadu,2019,1,600097,385521,514070417.8
tamil-nadu,2019,1,600119,379501,519174547.9
tamil-nadu,2019,1,636015,344088,591547623
tamil-nadu,2019,1,641601,321373,579706051.1
tamil-nadu,2019,1,635126,285441,468046147.2
tamil-nadu,2019,1,602105,282825,345351598.7
tamil-nadu,2019,1,600130,264329,377930074.6
tamil-nadu,2019,1,620001,255536,449790726.3
tamil-nadu,2019,2,600003,6992850,13700604318
tamil-nadu,2019,2,641001,1739607,4031103255
tamil-nadu,2019,2,600097,445866,585669742.3
tamil-nadu,2019,2,600119,434002,596518369.4
tamil-nadu,2019,2,641601,422511,937053319.1
tamil-nadu,2019,2,636015,412809,917369003.9
tamil-nadu,2019,2,600100,302921,491600273.5
tamil-nadu,2019,2,620001,301929,661158989.3
tamil-nadu,2019,2,600130,298156,436263623.9
tamil-nadu,2019,2,638003,273109,600958887.7
tamil-nadu,2019,3,600003,6406756,14709936635
tamil-nadu,2019,3,641001,1998001,5484926978
tamil-nadu,2019,3,600119,722934,796879009.6
tamil-nadu,2019,3,600097,649021,734602492.2
tamil-nadu,2019,3,636015,512223,1307747080
tamil-nadu,2019,3,641601,510742,1301324485
tamil-nadu,2019,3,600130,451652,552719273.3
tamil-nadu,2019,3,600100,422801,601833751.4
tamil-nadu,2019,3,620001,373860,917332900.2
tamil-nadu,2019,3,602105,335042,449183531.5
tamil-nadu,2019,4,600003,10008230,21375916667
tamil-nadu,2019,4,641001,2511187,6450498209
tamil-nadu,2019,4,600119,949727,977965752.8
tamil-nadu,2019,4,600097,866888,899930959.1
tamil-nadu,2019,4,641601,652932,1545981090
tamil-nadu,2019,4,600130,635201,702860307.7
tamil-nadu,2019,4,636015,615141,1454784543
tamil-nadu,2019,4,600100,569544,745066620.6
tamil-nadu,2019,4,620001,477841,1090800191
tamil-nadu,2019,4,600096,465289,564372575
tamil-nadu,2020,1,600003,14352747,29310364583
tamil-nadu,2020,1,641018,2111071,5210013493
tamil-nadu,2020,1,600119,1064670,1128163381
tamil-nadu,2020,1,600097,924315,997907165.9
tamil-nadu,2020,1,600130,718114,787939417.5
tamil-nadu,2020,1,600100,658195,858538448.1
tamil-nadu,2020,1,600096,549025,641642642.5
tamil-nadu,2020,1,600042,521888,643566422.7
tamil-nadu,2020,1,602105,519858,594897331.1
tamil-nadu,2020,1,636006,464201,1203247532
tamil-nadu,2020,2,600003,8641869,22394007818
tamil-nadu,2020,2,641018,1711806,4858715193
tamil-nadu,2020,2,636006,436554,1192597689
tamil-nadu,2020,2,600100,366181,539808099.6
tamil-nadu,2020,2,635109,344887,536735274.3
tamil-nadu,2020,2,600119,318150,410033288
tamil-nadu,2020,2,635126,311070,526135656.2
tamil-nadu,2020,2,600097,290595,360451206.5
tamil-nadu,2020,2,602105,255659,328797416.6
tamil-nadu,2020,2,641602,248113,458699601.4
tamil-nadu,2020,3,600003,11269288,28801727694
tamil-nadu,2020,3,641018,2261155,6118709429
tamil-nadu,2020,3,636006,1015825,2794983705
tamil-nadu,2020,3,635109,598811,1002653791
tamil-nadu,2020,3,600100,514489,768349593.2
tamil-nadu,2020,3,635126,512840,818669317.6
tamil-nadu,2020,3,625001,453384,1223732991
tamil-nadu,2020,3,641602,448547,1009083629
tamil-nadu,2020,3,602105,446062,630267409.1
tamil-nadu,2020,3,638001,397031,1113899382
tamil-nadu,2020,4,600003,11690163,26114457257
tamil-nadu,2020,4,641018,2424429,5568050172
tamil-nadu,2020,4,636006,1174582,2889128961
tamil-nadu,2020,4,635109,1165466,1845088385
tamil-nadu,2020,4,635126,1017235,1521953929
tamil-nadu,2020,4,600100,992411,1308127036
tamil-nadu,2020,4,602105,940801,1155605481
tamil-nadu,2020,4,641602,761944,1627583746
tamil-nadu,2020,4,600056,739273,1109853352
tamil-nadu,2020,4,600042,710121,904201988.7
tamil-nadu,2021,1,600003,25512152,44939868773
tamil-nadu,2021,1,641018,4542090,8296801383
tamil-nadu,2021,1,636006,2318051,4686183219
tamil-nadu,2021,1,635109,1238103,1900317478
tamil-nadu,2021,1,602105,1135840,1360867199
tamil-nadu,2021,1,600100,1095476,1466611475
tamil-nadu,2021,1,635126,1072079,1586170319
tamil-nadu,2021,1,600119,854299,1006535205
tamil-nadu,2021,1,625001,851451,1833415849
tamil-nadu,2021,1,600042,831771,1034683333
tamil-nadu,2021,2,600003,31694305,54282023023
tamil-nadu,2021,2,641018,5338666,9441179350
tamil-nadu,2021,2,636006,2808515,5258089983
tamil-nadu,2021,2,635109,1275081,2006220732
tamil-nadu,2021,2,635126,1053379,1591448500
tamil-nadu,2021,2,602105,1016568,1222850945
tamil-nadu,2021,2,625001,998470,1956382557
tamil-nadu,2021,2,600100,976163,1399029791
tamil-nadu,2021,2,638001,968778,1829285602
tamil-nadu,2021,2,641606,882662,1597137037
tamil-nadu,2021,3,600003,42982007,71274098296
tamil-nadu,2021,3,641018,7936164,13854294289
tamil-nadu,2021,3,636006,3672350,6959855101
tamil-nadu,2021,3,635109,1825088,2870893024
tamil-nadu,2021,3,635126,1608746,2373351088
tamil-nadu,2021,3,602105,1520017,1812031117
tamil-nadu,2021,3,641602,1367642,2684695543
tamil-nadu,2021,3,600100,1350298,1860703757
tamil-nadu,2021,3,638001,1332618,2583766793
tamil-nadu,2021,3,641606,1310393,2388622654
tamil-nadu,2021,4,600003,54054310,83084090739
tamil-nadu,2021,4,641018,10521066,18538563797
tamil-nadu,2021,4,636006,4873445,8282830632
tamil-nadu,2021,4,635109,2291857,3599042483
tamil-nadu,2021,4,635126,1962102,2901462306
tamil-nadu,2021,4,602105,1820307,2105004028
tamil-nadu,2021,4,641602,1806619,3224339266
tamil-nadu,2021,4,638001,1748741,3214426278
tamil-nadu,2021,4,600100,1601658,2180876812
tamil-nadu,2021,4,641606,1599490,2680099178
tamil-nadu,2022,1,600003,62446149,95888452780
tamil-nadu,2022,1,641018,12588968,24436130479
tamil-nadu,2022,1,636006,5321118,9190335219
tamil-nadu,2022,1,635109,2529796,3995922448
tamil-nadu,2022,1,635126,2133935,3120121471
tamil-nadu,2022,1,641602,2060478,3585502916
tamil-nadu,2022,1,602105,2034034,2412500027
tamil-nadu,2022,1,638001,1982168,3629711419
tamil-nadu,2022,1,641606,1862567,3056211720
tamil-nadu,2022,1,600100,1849606,2551967667
tamil-nadu,2022,2,600003,75241472,1.08939E+11
tamil-nadu,2022,2,641018,14629361,27251696999
tamil-nadu,2022,2,636006,6530959,10644716245
tamil-nadu,2022,2,635109,2964991,4720223119
tamil-nadu,2022,2,635126,2492364,3589177495
tamil-nadu,2022,2,641602,2484283,4129162576
tamil-nadu,2022,2,602105,2411211,2767735011
tamil-nadu,2022,2,638001,2356156,4040419802
tamil-nadu,2022,2,600100,2286488,3032455838
tamil-nadu,2022,2,641606,2193353,3271923943
tamil-nadu,2022,3,600119,54651373,74718053577
tamil-nadu,2022,3,636014,20259438,28349190741
tamil-nadu,2022,3,641045,19099879,27635618532
tamil-nadu,2022,3,625001,11979830,20707246455
tamil-nadu,2022,3,600003,10598330,17101667469
tamil-nadu,2022,3,641602,5887176,8047928132
tamil-nadu,2022,3,635109,3057691,4763463314
tamil-nadu,2022,3,635126,2820375,4082712918
tamil-nadu,2022,3,620008,2684155,4773527511
tamil-nadu,2022,3,641018,2642228,4984058676
tamil-nadu,2022,4,600119,82889654,1.11402E+11
tamil-nadu,2022,4,636014,21699572,29929367291
tamil-nadu,2022,4,641045,15769128,23052180926
tamil-nadu,2022,4,625001,14703058,24536471052
tamil-nadu,2022,4,641602,7786748,10467948070
tamil-nadu,2022,4,620008,3757206,6386260127
tamil-nadu,2022,4,600009,3486481,5357295836
tamil-nadu,2022,4,635109,3336387,5059804049
tamil-nadu,2022,4,635126,3113919,4467613783
tamil-nadu,2022,4,602105,2788086,2868136486
telangana,2018,1,500012,933013,1643061976
telangana,2018,1,500072,215623,445608318.3
telangana,2018,1,500032,160428,316835725.5
telangana,2018,1,500081,151698,350891989.3
telangana,2018,1,500038,151246,203677310.1
telangana,2018,1,500016,137306,211814423.3
telangana,2018,1,500018,112441,203861708.1
telangana,2018,1,505001,112432,168520809
telangana,2018,1,500039,100986,152297504
telangana,2018,1,500026,94394,188854409.2
telangana,2018,2,500012,1024336,2257038218
telangana,2018,2,500072,297195,699643124.8
telangana,2018,2,500032,232439,485053256.9
telangana,2018,2,500081,225115,538787867.9
telangana,2018,2,500038,200504,308906616.3
telangana,2018,2,500016,189347,355197452.6
telangana,2018,2,500018,151255,319836635.3
telangana,2018,2,505001,130067,298618152.8
telangana,2018,2,500039,124852,248613831.7
telangana,2018,2,500026,118944,282270122.1
telangana,2018,3,500012,1726388,3077635699
telangana,2018,3,500072,549460,1009515710
telangana,2018,3,500038,535796,508792982.1
telangana,2018,3,500032,492305,716119184.7
telangana,2018,3,504107,461234,217879741.7
telangana,2018,3,500081,435889,737317606
telangana,2018,3,500016,430231,554000289.3
telangana,2018,3,500060,274570,304386021.6
telangana,2018,3,500029,260895,325136953.4
telangana,2018,3,500018,245913,456030787
telangana,2018,4,500012,2576408,4841883809
telangana,2018,4,500072,978014,1574884361
telangana,2018,4,500038,895344,760635112.2
telangana,2018,4,500081,771395,1097591902
telangana,2018,4,500032,769651,1061311575
telangana,2018,4,500016,706080,833350513
telangana,2018,4,500018,461691,724904812.8
telangana,2018,4,500060,435799,429765587.9
telangana,2018,4,500039,421393,595977795.5
telangana,2018,4,500029,369821,469133418.7
telangana,2019,1,500012,9957548,15399177053
telangana,2019,1,500072,1975646,2764091747
telangana,2019,1,500038,1697552,1317844519
telangana,2019,1,500081,1677796,1995814302
telangana,2019,1,500032,1636032,1881682006
telangana,2019,1,500018,1529944,2182261089
telangana,2019,1,500016,1404149,1499878318
telangana,2019,1,500039,903371,1095746359
telangana,2019,1,500033,883497,1292058131
telangana,2019,1,500060,780372,720324989.8
telangana,2019,2,500012,23303184,42709920755
telangana,2019,2,500018,3085949,5218807826
telangana,2019,2,500072,2526725,3574015970
telangana,2019,2,500081,1894273,2386307157
telangana,2019,2,500038,1869936,1544355295
telangana,2019,2,500032,1780144,2227980757
telangana,2019,2,500016,1642976,2049603262
telangana,2019,2,500050,1496961,2720759060
telangana,2019,2,500033,1480944,2546418816
telangana,2019,2,500079,1040262,1977428088
telangana,2019,3,500012,27360144,55516914964
telangana,2019,3,500018,3915249,6863094038
telangana,2019,3,500072,3798329,4740576706
telangana,2019,3,500081,2753426,3168448500
telangana,2019,3,500038,2629557,2029388682
telangana,2019,3,500032,2606169,2945721385
telangana,2019,3,500016,2385216,2712147335
telangana,2019,3,500033,1967878,3306557806
telangana,2019,3,500050,1855269,3468735909
telangana,2019,3,500039,1536671,1936873015
telangana,2019,4,500012,32637373,67244225972
telangana,2019,4,500001,6103514,11566891431
telangana,2019,4,500072,4915329,6225556781
telangana,2019,4,500018,4851385,8542375023
telangana,2019,4,500081,3658793,4133640908
telangana,2019,4,500032,3474419,3828190546
telangana,2019,4,500038,3153300,2536028435
telangana,2019,4,500016,2939579,3384960921
telangana,2019,4,500033,2459039,4111941461
telangana,2019,4,500050,2339941,4437344455
telangana,2020,1,500001,63671159,1.39395E+11
telangana,2020,1,500072,5283290,7251265301
telangana,2020,1,500081,4030937,4658668731
telangana,2020,1,500032,3884043,4343247129
telangana,2020,1,500038,3044785,2780437456
telangana,2020,1,500016,2821233,3306303138
telangana,2020,1,500018,2528782,3581249603
telangana,2020,1,500039,2180737,3101743455
telangana,2020,1,506002,2177275,4647570989
telangana,2020,1,505001,1849558,3987730978
telangana,2020,2,500001,39752686,1.01962E+11
telangana,2020,2,500072,2779331,4714390214
telangana,2020,2,506002,2722371,6397270661
telangana,2020,2,500018,1896744,3081395011
telangana,2020,2,505001,1461977,3340696162
telangana,2020,2,500039,1423767,2242259969
telangana,2020,2,500055,1408700,2447858965
telangana,2020,2,500037,1403379,2230607213
telangana,2020,2,502032,1205120,2154217533
telangana,2020,2,500070,1125474,2262226439
telangana,2020,3,500001,70732132,1.77532E+11
telangana,2020,3,500072,4818327,7901366589
telangana,2020,3,500018,3646086,6746066279
telangana,2020,3,500039,2336855,3855753536
telangana,2020,3,500055,2240862,3983341841
telangana,2020,3,505001,2235829,5204420875
telangana,2020,3,500037,2158500,3554512863
telangana,2020,3,500070,2014542,4086431822
telangana,2020,3,506002,1859437,4359145060
telangana,2020,3,502032,1838354,3319367371
telangana,2020,4,500001,63797806,1.54105E+11
telangana,2020,4,500072,9070883,13937755537
telangana,2020,4,500018,5643815,9675318584
telangana,2020,4,500039,3991810,6396528383
telangana,2020,4,500055,3765251,6495264678
telangana,2020,4,505001,3684087,8231302076
telangana,2020,4,500081,3671481,4383805035
telangana,2020,4,500016,3576713,5064748267
telangana,2020,4,500070,3576367,6881582556
telangana,2020,4,500037,3473445,5673537693
telangana,2021,1,500001,107274281,2.1827E+11
telangana,2021,1,500072,10520264,15264391308
telangana,2021,1,500018,7159503,11598274058
telangana,2021,1,500081,4728444,5317903334
telangana,2021,1,500016,4385582,5762427604
telangana,2021,1,500039,4354127,6819509471
telangana,2021,1,500055,4029164,6832605636
telangana,2021,1,505001,3830885,8431766336
telangana,2021,1,500038,3830061,4315546334
telangana,2021,1,500070,3797889,7344286755
telangana,2021,2,500001,148864777,3.15432E+11
telangana,2021,2,500072,10572910,17216422937
telangana,2021,2,500018,8266463,14460490858
telangana,2021,2,500055,4647957,8385875880
telangana,2021,2,500039,4555479,7931116247
telangana,2021,2,505001,4419442,10840946406
telangana,2021,2,500037,4123183,6944198147
telangana,2021,2,500008,4116658,6762954140
telangana,2021,2,500070,4072408,8630289665
telangana,2021,2,502032,3806010,7090541213
telangana,2021,3,500001,173430239,3.3529E+11
telangana,2021,3,500072,14524540,22628539274
telangana,2021,3,500018,10182801,16594187696
telangana,2021,3,500039,6212786,10059415279
telangana,2021,3,500055,6087796,10446727300
telangana,2021,3,500081,6083021,7513924137
telangana,2021,3,505001,5829460,12962267281
telangana,2021,3,500016,5677699,7949955022
telangana,2021,3,500008,5643156,8713052727
telangana,2021,3,500070,5569105,10825632646
telangana,2021,4,500001,213053128,3.98798E+11
telangana,2021,4,500072,18702806,29184043438
telangana,2021,4,500018,12702463,20697709559
telangana,2021,4,500081,8541538,10628519362
telangana,2021,4,500016,7623882,10444173793
telangana,2021,4,500039,7572515,12576999878
telangana,2021,4,500055,7434595,12863780361
telangana,2021,4,505001,7132666,16100604694
telangana,2021,4,500008,7087086,11035893879
telangana,2021,4,500070,6635068,13246403511
telangana,2022,1,500001,248675599,4.60949E+11
telangana,2022,1,500072,20739218,32326218070
telangana,2022,1,500018,12828306,20721253233
telangana,2022,1,500081,9614248,11962556111
telangana,2022,1,500039,8602268,14279519228
telangana,2022,1,500055,8477965,14589584096
telangana,2022,1,500008,8162246,12680603631
telangana,2022,1,500016,8148392,11175639127
telangana,2022,1,505001,7982445,17776895373
telangana,2022,1,500032,7613988,9361896541
telangana,2022,2,500001,296874552,5.36659E+11
telangana,2022,2,500072,25963855,40013861889
telangana,2022,2,500018,14981608,23798515807
telangana,2022,2,500081,14210122,17646870493
telangana,2022,2,500032,11485072,14002673626
telangana,2022,2,500039,10467649,17017841476
telangana,2022,2,500016,9992848,13620769783
telangana,2022,2,500055,9980355,17123640652
telangana,2022,2,500008,9947148,15389385446
telangana,2022,2,505001,9545797,21195096467
telangana,2022,3,500034,832279716,1.27625E+12
telangana,2022,3,500001,41594312,81023115303
telangana,2022,3,500072,26582641,41355794769
telangana,2022,3,500081,15668872,19358870686
telangana,2022,3,500032,13715084,16599965685
telangana,2022,3,500018,12533622,19328612477
telangana,2022,3,500039,10711855,17344732559
telangana,2022,3,500008,10565808,15897911040
telangana,2022,3,500016,10308750,13959659027
telangana,2022,3,500055,10192110,17212329189
telangana,2022,4,500034,967508435,1.5015E+12
telangana,2022,4,500072,29837348,43828768615
telangana,2022,4,500081,18200179,21837343270
telangana,2022,4,500032,16676568,19489851411
telangana,2022,4,500018,13680565,20005071132
telangana,2022,4,500008,12242795,17462290141
telangana,2022,4,500039,11783216,18218140319
telangana,2022,4,500016,11652977,14952156779
telangana,2022,4,500055,11229616,18331355623
telangana,2022,4,505001,10568166,21675484994
tripura,2018,1,799001,9535,11029713.23
tripura,2018,1,799046,8115,4481185.966
tripura,2018,1,799003,7721,6889318.059
tripura,2018,1,799155,7519,5383748.109
tripura,2018,1,799002,6060,6393590.666
tripura,2018,1,799004,4945,3958909.447
tripura,2018,1,799006,4835,6148718.805
tripura,2018,1,799007,4641,4240873.417
tripura,2018,1,799045,4527,3312163.515
tripura,2018,1,799102,4215,3628475.93
tripura,2018,2,799001,16193,22630189.05
tripura,2018,2,799003,13267,13893727.16
tripura,2018,2,799002,9434,13824656.41
tripura,2018,2,799046,9406,4432799.967
tripura,2018,2,799155,8945,5474306.142
tripura,2018,2,799007,7847,8291791.644
tripura,2018,2,799006,7759,10227642.94
tripura,2018,2,799004,7715,7630447.349
tripura,2018,2,799045,7218,6651788.939
tripura,2018,2,799102,6211,6659764.111
tripura,2018,3,799001,26677,41554796.06
tripura,2018,3,799155,22775,13878380.35
tripura,2018,3,799003,20863,26521165.49
tripura,2018,3,799004,15957,15259828.62
tripura,2018,3,799002,13549,21727933.42
tripura,2018,3,799007,13085,14738361.16
tripura,2018,3,799125,11029,5890832.27
tripura,2018,3,799006,10737,18576688.89
tripura,2018,3,799045,10730,11264413.65
tripura,2018,3,799277,10474,6636278.516
tripura,2018,4,799001,30211,53358135.46
tripura,2018,4,799003,24129,33130054.55
tripura,2018,4,799004,16984,15044604.79
tripura,2018,4,799155,16216,16016227.93
tripura,2018,4,799002,15450,31283607.33
tripura,2018,4,799115,15124,6515322.043
tripura,2018,4,799007,13392,19340901.49
tripura,2018,4,799102,13186,24013906.3
tripura,2018,4,799006,12843,27058449.48
tripura,2018,4,799114,12739,17731538.28
tripura,2019,1,799001,37656,58808386.11
tripura,2019,1,799045,32057,22042038.32
tripura,2019,1,799003,30432,34298575.86
tripura,2019,1,799046,29193,18324221.17
tripura,2019,1,799155,20066,15448784.36
tripura,2019,1,799002,18906,33534058.55
tripura,2019,1,799006,17707,34357490.79
tripura,2019,1,799102,17392,28991024.25
tripura,2019,1,799114,16687,21899544.31
tripura,2019,1,799105,16021,9117566.431
tripura,2019,2,799001,37761,70792093.22
tripura,2019,2,799045,30319,21458238.37
tripura,2019,2,799003,29082,40602059.27
tripura,2019,2,799002,23046,43809528.63
tripura,2019,2,799046,19204,10921338.98
tripura,2019,2,799006,18093,35941960.95
tripura,2019,2,799155,16468,22532424.1
tripura,2019,2,799102,16037,30417659.36
tripura,2019,2,799004,15295,19554348.3
tripura,2019,2,799114,14847,26757331.92
tripura,2019,3,799001,51438,93380569.27
tripura,2019,3,799045,39334,29298594.07
tripura,2019,3,799003,39244,53780117.54
tripura,2019,3,799046,29219,15207739.61
tripura,2019,3,799130,28057,3238309.158
tripura,2019,3,799002,26328,50162441.78
tripura,2019,3,799102,24908,36342978.79
tripura,2019,3,799006,23880,42917645.3
tripura,2019,3,799114,20776,30346722.34
tripura,2019,3,799004,19818,26236206.52
tripura,2019,4,799001,59817,116307801.1
tripura,2019,4,799045,45821,35598657.93
tripura,2019,4,799003,42568,61220263.7
tripura,2019,4,799002,33256,61939778.44
tripura,2019,4,799046,31323,13628181.16
tripura,2019,4,799006,27159,49275861.03
tripura,2019,4,799114,25221,41391803.92
tripura,2019,4,799102,24449,40151522.77
tripura,2019,4,799004,23382,28838355.07
tripura,2019,4,799007,19531,31168699.08
tripura,2020,1,799001,87118,229108279.5
tripura,2020,1,799045,54606,46338875.95
tripura,2020,1,799003,45792,72550846.17
tripura,2020,1,799002,38687,84034432.03
tripura,2020,1,799046,37709,23786160
tripura,2020,1,799006,31839,54089101.87
tripura,2020,1,799102,27466,49153186.05
tripura,2020,1,799114,26389,51799357.57
tripura,2020,1,799004,23837,37342590.53
tripura,2020,1,799007,21313,36370038.22
tripura,2020,2,799001,86161,231777951.7
tripura,2020,2,799003,49958,73583848.19
tripura,2020,2,799002,37405,75110381.31
tripura,2020,2,799006,35153,60239811.17
tripura,2020,2,799102,34738,53712524.49
tripura,2020,2,799004,28839,37829268.42
tripura,2020,2,799114,28177,46398057.29
tripura,2020,2,799155,24496,40208843.98
tripura,2020,2,799205,23969,37261173.21
tripura,2020,2,799007,23094,40747758.58
tripura,2020,3,799001,96924,210455496
tripura,2020,3,799003,65038,109358598.1
tripura,2020,3,799006,45446,78785790.53
tripura,2020,3,799102,45289,91839429.54
tripura,2020,3,799114,37844,71003467.59
tripura,2020,3,799002,37641,64303225.3
tripura,2020,3,799004,36340,54457731.93
tripura,2020,3,799007,34436,58279661.01
tripura,2020,3,799155,33249,56454839
tripura,2020,3,799144,29882,54323214.01
tripura,2020,4,799001,141329,295115359.3
tripura,2020,4,799003,82681,147151146.1
tripura,2020,4,799006,61696,108145630.6
tripura,2020,4,799002,55560,100535797.2
tripura,2020,4,799102,52786,111685943.6
tripura,2020,4,799114,47263,92896210.52
tripura,2020,4,799007,46192,84813177.69
tripura,2020,4,799004,43651,71000220.56
tripura,2020,4,799155,38763,70106158.7
tripura,2020,4,799144,36082,72546534.17
tripura,2021,1,799001,164426,351838459.7
tripura,2021,1,799003,78218,150843150.3
tripura,2021,1,799006,59597,112591803.4
tripura,2021,1,799002,51373,102124507.5
tripura,2021,1,799102,44866,119821045.2
tripura,2021,1,799007,43503,84124781.35
tripura,2021,1,799114,40132,92541940.03
tripura,2021,1,799004,39713,72262565.22
tripura,2021,1,799014,32288,62794570.69
tripura,2021,1,799250,31567,63515189.3
tripura,2021,2,799001,180337,373392994.6
tripura,2021,2,799003,90822,155529445.1
tripura,2021,2,799006,65418,113783445.1
tripura,2021,2,799002,57605,107430080.6
tripura,2021,2,799102,51180,115247617.4
tripura,2021,2,799007,48536,88158651.84
tripura,2021,2,799004,47039,81810219.06
tripura,2021,2,799114,46849,96199743.15
tripura,2021,2,799250,37122,74144287.77
tripura,2021,2,799155,35330,68704764.74
tripura,2021,3,799001,239712,491293307.2
tripura,2021,3,799003,106992,191426035.9
tripura,2021,3,799006,81643,144075502.8
tripura,2021,3,799002,70618,133797947.5
tripura,2021,3,799102,62055,136672967.3
tripura,2021,3,799007,58347,114150703.7
tripura,2021,3,799004,54930,99569788.42
tripura,2021,3,799114,53892,123731311.4
tripura,2021,3,799250,46394,101244270.4
tripura,2021,3,799014,42780,80557687.53
tripura,2021,4,799001,295775,586031412
tripura,2021,4,799003,131927,254466503.1
tripura,2021,4,799006,96497,171670600.7
tripura,2021,4,799002,86597,156698917.1
tripura,2021,4,799102,71034,166663716.7
tripura,2021,4,799007,70960,139950429.8
tripura,2021,4,799114,64040,145294915.4
tripura,2021,4,799004,60088,123338690.1
tripura,2021,4,799250,57697,138474164.4
tripura,2021,4,799005,54415,90474426.21
tripura,2022,1,799001,331041,646519724.3
tripura,2022,1,799003,146078,273820222
tripura,2022,1,799006,110660,198187734.1
tripura,2022,1,799002,99326,184391648.3
tripura,2022,1,799007,81097,156834509.7
tripura,2022,1,799102,75836,176590209.9
tripura,2022,1,799114,73949,166978873
tripura,2022,1,799250,71594,163105645.3
tripura,2022,1,799004,65225,131348141.1
tripura,2022,1,799005,63965,100090144.6
tripura,2022,2,799001,407651,759465139.2
tripura,2022,2,799003,174182,313050332.1
tripura,2022,2,799006,127250,215384605.7
tripura,2022,2,799002,114792,204667703.5
tripura,2022,2,799045,93306,145616980.4
tripura,2022,2,799007,90692,168134584
tripura,2022,2,799102,88619,198684750.1
tripura,2022,2,799114,87313,196883972.3
tripura,2022,2,799250,84082,182710246.6
tripura,2022,2,799005,78379,119951133.7
tripura,2022,3,799001,939704,1937548277
tripura,2022,3,799003,187351,325824471.8
tripura,2022,3,799006,144908,245071692.1
tripura,2022,3,799002,122273,216718649.6
tripura,2022,3,799114,104422,212784836
tripura,2022,3,799007,103140,184210552.2
tripura,2022,3,799250,96157,195274757.1
tripura,2022,3,799045,92909,157560825.6
tripura,2022,3,799102,92491,202188747.5
tripura,2022,3,799005,84533,129672707.3
tripura,2022,4,799001,1547249,3286195023
tripura,2022,4,799003,203913,346744483.4
tripura,2022,4,799006,155304,262180183.6
tripura,2022,4,799002,130048,228832816.9
tripura,2022,4,799277,123078,278812213.9
tripura,2022,4,799007,110395,193352299.2
tripura,2022,4,799250,109016,211430536.2
tripura,2022,4,799045,108589,175091180.6
tripura,2022,4,799114,102682,198722297.5
tripura,2022,4,799102,98570,206592406.3
uttar-pradesh,2018,1,201301,690196,987613439
uttar-pradesh,2018,1,211002,155044,140660589.5
uttar-pradesh,2018,1,221007,119472,82547035.2
uttar-pradesh,2018,1,201001,117433,183997238.3
uttar-pradesh,2018,1,201308,115075,168194081.7
uttar-pradesh,2018,1,221001,102173,47996651.58
uttar-pradesh,2018,1,201306,99907,132863078.1
uttar-pradesh,2018,1,201009,99762,133676961.2
uttar-pradesh,2018,1,201307,94485,172191677.4
uttar-pradesh,2018,1,250001,86904,120435489.7
uttar-pradesh,2018,2,201301,971854,1673280979
uttar-pradesh,2018,2,211002,187515,228945299.6
uttar-pradesh,2018,2,221007,165262,142613640.1
uttar-pradesh,2018,2,201308,162134,260644317.4
uttar-pradesh,2018,2,221001,153900,76113219.39
uttar-pradesh,2018,2,201001,153569,289471992.3
uttar-pradesh,2018,2,201307,146944,277816751.9
uttar-pradesh,2018,2,261136,134292,11967846.59
uttar-pradesh,2018,2,201009,131868,225961450.1
uttar-pradesh,2018,2,201306,124283,193525124.6
uttar-pradesh,2018,3,221001,1439623,671779876.5
uttar-pradesh,2018,3,201301,1438458,2181626866
uttar-pradesh,2018,3,221007,991753,560212717
uttar-pradesh,2018,3,261136,945871,389705610.3
uttar-pradesh,2018,3,201308,336977,401172538.5
uttar-pradesh,2018,3,201307,324604,433959881.2
uttar-pradesh,2018,3,211002,292135,355720195.8
uttar-pradesh,2018,3,201014,230610,326683367.1
